Transaction_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount_Amount,Revenue,COGS,Gross_Profit,Gross_Margin_Pct,OPEX,EBITDA,Cash_Inflow,Cash_Outflow,Net_Cashflow
TXN005181,20240804,P004,BU001,REG002,DEP006,Enterprise,Direct Sales,1,36932.12,3766.22,33165.9,16627.51,16538.39,0.4987,7751.68,8786.71,30496.14,24694.2,5801.94
TXN005182,20240802,P003,BU001,REG001,DEP001,Enterprise,Direct Sales,1,20054.7,2781.66,17273.04,8049.16,9223.88,0.534,7235.02,1988.86,15838.98,14337.4,1501.58
TXN005183,20240815,P004,BU001,REG001,DEP001,Enterprise,Partner Sales,1,42227.69,5476.41,36751.28,17334.36,19416.92,0.5283,15010.94,4405.98,38519.99,29609.57,8910.42
TXN005184,20240821,P002,BU001,REG001,DEP001,Enterprise,Partner Sales,2,31378.41,8297.03,54459.79,25341.84,29117.95,0.5347,23823.56,5294.39,55079.05,47549.39,7529.66
TXN005185,20240802,P003,BU001,REG002,DEP007,Small Business,Online Sales,4,20972.41,838.9,83050.74,34532.9,48517.84,0.5842,21943.8,26574.04,75951.03,59897.53,16053.5
TXN005186,20240815,P001,BU001,REG003,DEP001,Mid-Market,Online Sales,3,46545.49,6042.15,133594.32,63341.59,70252.73,0.5259,54594.69,15658.04,124579.65,112577.74,12001.91
TXN005187,20240820,P001,BU001,REG003,DEP003,Mid-Market,Online Sales,1,48263.85,2080.79,46183.06,19756.36,26426.7,0.5722,7329.94,19096.76,41764.9,28081.47,13683.43
TXN005188,20240827,P001,BU001,REG003,DEP007,Enterprise,Direct Sales,3,50168.84,17216.12,133290.4,63132.13,70158.27,0.5264,34044.11,36114.16,124051.39,92505.45,31545.94
TXN005189,20240826,P002,BU001,REG001,DEP005,Mid-Market,Direct Sales,4,30052.01,9153.0,111055.04,49536.64,61518.4,0.5539,38374.69,23143.71,96179.4,83250.49,12928.91
TXN005190,20240817,P003,BU001,REG003,DEP001,Mid-Market,Direct Sales,1,20824.16,1805.77,19018.39,8110.59,10907.8,0.5735,7866.45,3041.35,19341.77,15053.93,4287.84
TXN005191,20240831,P002,BU001,REG004,DEP007,Enterprise,Direct Sales,1,32014.48,4444.73,27569.75,12390.08,15179.67,0.5506,7118.34,8061.33,26370.02,19229.85,7140.17
TXN005192,20240828,P004,BU001,REG003,DEP005,Enterprise,Direct Sales,2,41387.24,10007.15,72767.33,34243.76,38523.57,0.5294,25461.24,13062.33,70658.01,56943.12,13714.89
TXN005193,20240810,P001,BU001,REG001,DEP004,Mid-Market,Online Sales,1,49853.27,3477.95,46375.32,20643.75,25731.57,0.5549,5989.96,19741.61,41244.33,25901.04,15343.29
TXN005194,20240814,P002,BU001,REG004,DEP007,Enterprise,Partner Sales,3,30434.13,11157.51,80144.88,37648.34,42496.54,0.5302,21414.63,21081.91,75365.53,59968.32,15397.21
TXN005195,20240826,P002,BU001,REG002,DEP003,Mid-Market,Partner Sales,3,27618.2,7873.51,74981.09,34264.22,40716.87,0.543,12957.68,27759.19,70666.83,50355.64,20311.19
TXN005196,20240823,P001,BU001,REG002,DEP001,Small Business,Direct Sales,2,49605.31,2103.92,97106.7,41204.43,55902.27,0.5757,39083.54,16818.73,84416.51,84561.08,-144.57
TXN005197,20240816,P003,BU001,REG001,DEP001,Enterprise,Direct Sales,2,18763.75,4649.37,32878.13,15518.34,17359.79,0.528,14880.1,2479.69,28147.1,30017.29,-1870.19
TXN005198,20240816,P002,BU001,REG003,DEP002,Enterprise,Direct Sales,3,31111.4,12988.88,80345.32,35775.49,44569.83,0.5547,29763.17,14806.66,78223.44,62948.79,15274.65
TXN005199,20240809,P001,BU001,REG003,DEP001,Mid-Market,Online Sales,3,52250.48,6033.33,150718.11,60460.38,90257.73,0.5989,63183.92,27073.81,145342.62,127519.35,17823.27
TXN005200,20240817,P003,BU001,REG003,DEP005,Enterprise,Direct Sales,3,21598.91,8339.63,56457.1,25833.39,30623.71,0.5424,18466.52,12157.19,55281.94,43708.66,11573.28
TXN005201,20240803,P001,BU001,REG001,DEP001,Mid-Market,Partner Sales,1,49702.74,5493.41,44209.33,19846.47,24362.86,0.5511,18353.58,6009.28,45500.51,40165.7,5334.81
TXN005202,20240825,P004,BU001,REG001,DEP001,Enterprise,Direct Sales,3,37357.04,11671.36,100399.76,53882.06,46517.7,0.4633,41084.22,5433.48,105386.6,101791.28,3595.32
TXN005203,20240814,P002,BU001,REG004,DEP001,Enterprise,Partner Sales,3,28266.32,11643.54,73155.42,35777.44,37377.98,0.5109,32720.09,4657.89,74460.85,65574.39,8886.46
TXN005204,20240813,P002,BU001,REG003,DEP007,Mid-Market,Partner Sales,3,31956.72,8205.52,87664.64,35273.24,52391.4,0.5976,22670.17,29721.23,74920.92,56610.71,18310.21
TXN005205,20240827,P001,BU001,REG003,DEP001,Small Business,Online Sales,2,47566.98,951.34,94182.62,40256.84,53925.78,0.5726,39148.57,14777.21,85837.52,71923.82,13913.7
TXN005206,20240831,P004,BU001,REG003,DEP006,Enterprise,Direct Sales,4,39123.58,20700.02,135794.3,65394.4,70399.9,0.5184,35928.42,34471.48,136543.81,99892.6,36651.21
TXN005207,20240830,P001,BU001,REG001,DEP003,Enterprise,Direct Sales,1,47067.45,5253.91,41813.54,21130.19,20683.35,0.4947,6691.8,13991.55,43077.88,27478.56,15599.32
TXN005208,20240827,P003,BU001,REG002,DEP002,Enterprise,Direct Sales,3,21020.56,8660.44,54401.24,24354.75,30046.49,0.5523,18202.05,11844.44,56162.79,46103.26,10059.53
TXN005209,20240815,P003,BU001,REG001,DEP001,Enterprise,Direct Sales,1,19363.79,2537.62,16826.17,8315.04,8511.13,0.5058,6775.1,1736.03,16560.38,14806.45,1753.93
TXN005210,20240824,P001,BU001,REG002,DEP001,Enterprise,Direct Sales,4,48978.39,21653.85,174259.71,84296.48,89963.23,0.5163,78408.19,11555.04,177638.7,160284.23,17354.47
TXN005211,20240824,P001,BU001,REG001,DEP001,Mid-Market,Partner Sales,4,51939.65,20162.48,187596.12,80252.69,107343.43,0.5722,78123.22,29220.21,165462.44,152960.93,12501.51
TXN005212,20240821,P001,BU001,REG002,DEP001,Small Business,Partner Sales,3,50779.26,9857.72,142480.06,60515.57,81964.49,0.5753,59446.5,22517.99,132294.34,110446.24,21848.1
TXN005213,20240807,P004,BU001,REG002,DEP002,Small Business,Online Sales,3,40610.95,1738.48,120094.37,50131.14,69963.23,0.5826,42724.56,27238.67,104086.69,94777.43,9309.26
TXN005214,20240808,P003,BU001,REG003,DEP002,Mid-Market,Partner Sales,1,18562.09,1903.01,16659.08,8342.89,8316.19,0.4992,5965.32,2350.87,15126.87,13481.96,1644.91
TXN005215,20240824,P001,BU001,REG001,DEP001,Small Business,Partner Sales,1,47746.07,2628.35,45117.72,21163.88,23953.84,0.5309,18923.71,5030.13,45354.79,40254.29,5100.5
TXN005216,20240801,P004,BU001,REG003,DEP006,Mid-Market,Online Sales,1,38563.43,2613.11,35950.32,17418.88,18531.44,0.5155,9693.96,8837.48,31897.22,28569.72,3327.5
TXN005217,20240801,P004,BU001,REG001,DEP007,Small Business,Online Sales,1,43167.6,431.68,42735.92,16235.29,26500.63,0.6201,10400.29,16100.34,42671.07,27880.65,14790.42
TXN005218,20240822,P003,BU001,REG004,DEP007,Small Business,Direct Sales,2,19119.06,1733.07,36505.05,16680.16,19824.89,0.5431,8406.49,11418.4,36639.06,23126.78,13512.28
TXN005219,20240813,P003,BU001,REG002,DEP007,Mid-Market,Partner Sales,1,19594.5,1595.45,17999.05,8293.55,9705.5,0.5392,5097.76,4607.74,18466.39,13179.38,5287.01
TXN005220,20240829,P004,BU001,REG001,DEP005,Enterprise,Direct Sales,4,38032.33,18594.6,133534.72,67628.4,65906.32,0.4936,40953.04,24953.28,139336.4,115090.44,24245.96
TXN005221,20240824,P002,BU001,REG003,DEP007,Mid-Market,Online Sales,3,29875.19,3349.51,86276.06,36115.23,50160.83,0.5814,24172.86,25987.97,86226.44,54343.15,31883.29
TXN005222,20240808,P001,BU001,REG001,DEP001,Small Business,Partner Sales,3,46000.57,5985.42,132016.29,60862.48,71153.81,0.539,58647.27,12506.54,130048.71,111084.98,18963.73
TXN005223,20240812,P003,BU001,REG002,DEP001,Mid-Market,Direct Sales,3,20971.31,3907.72,59006.21,25267.26,33738.95,0.5718,25971.79,7767.16,59403.9,50394.37,9009.53
TXN005224,20240808,P002,BU001,REG003,DEP002,Enterprise,Direct Sales,1,31837.32,4400.69,27436.63,12461.77,14974.86,0.5458,9094.47,5880.39,24359.5,21583.09,2776.41
TXN005225,20240804,P003,BU001,REG002,DEP001,Enterprise,Direct Sales,2,19969.26,4199.04,35739.48,16275.49,19463.99,0.5446,14138.09,5325.9,35659.54,30548.86,5110.68
TXN005226,20240810,P001,BU001,REG003,DEP003,Mid-Market,Online Sales,1,52760.67,2341.38,50419.29,21094.31,29324.98,0.5816,7247.78,22077.2,52026.71,30559.54,21467.17
TXN005227,20240831,P002,BU001,REG002,DEP001,Small Business,Partner Sales,1,27623.96,1624.64,25999.32,12740.29,13259.03,0.51,10857.33,2401.7,24456.15,24773.39,-317.24
TXN005228,20240831,P002,BU001,REG001,DEP006,Enterprise,Partner Sales,2,29699.28,7185.77,52212.79,22961.59,29251.2,0.5602,13628.71,15622.49,44611.01,39891.89,4719.12
TXN005229,20240810,P002,BU001,REG003,DEP003,Enterprise,Direct Sales,2,28417.14,7785.46,49048.82,23017.82,26031.0,0.5307,7703.77,18327.23,44995.04,33582.6,11412.44
TXN005230,20240817,P003,BU001,REG004,DEP001,Enterprise,Direct Sales,2,19649.38,3953.96,35344.8,16189.39,19155.41,0.542,13974.51,5180.9,30725.83,27452.29,3273.54
TXN005231,20240802,P002,BU001,REG001,DEP002,Small Business,Online Sales,3,29625.82,2351.78,86525.68,37857.97,48667.71,0.5625,28363.19,20304.52,84386.3,60928.7,23457.6
TXN005232,20240806,P004,BU001,REG001,DEP001,Enterprise,Online Sales,3,41144.69,8797.36,114636.71,49177.76,65458.95,0.571,48277.28,17181.67,116580.6,103418.68,13161.92
TXN005233,20240813,P003,BU001,REG001,DEP006,Small Business,Direct Sales,2,20966.98,1526.88,40407.08,16995.85,23411.23,0.5794,8696.57,14714.66,35084.49,27926.76,7157.73
TXN005234,20240814,P002,BU001,REG002,DEP006,Enterprise,Partner Sales,1,32120.53,4860.4,27260.13,11614.1,15646.03,0.574,7056.1,8589.93,25501.52,19352.29,6149.23
TXN005235,20240822,P002,BU001,REG004,DEP005,Enterprise,Partner Sales,2,29038.45,7026.79,51050.11,24969.89,26080.22,0.5109,15733.67,10346.55,50260.18,36709.43,13550.75
TXN005236,20240811,P002,BU001,REG003,DEP001,Enterprise,Direct Sales,2,30908.13,8184.01,53632.25,25306.34,28325.91,0.5282,22672.22,5653.69,55321.14,44095.57,11225.57
TXN005237,20240812,P002,BU001,REG003,DEP007,Enterprise,Direct Sales,1,31619.73,3756.92,27862.81,11470.96,16391.85,0.5883,7551.97,8839.88,24911.62,20797.75,4113.87
TXN005238,20240824,P003,BU001,REG001,DEP007,Small Business,Online Sales,3,19680.04,590.4,58449.72,25448.08,33001.64,0.5646,15000.95,18000.69,55854.93,37130.11,18724.82
TXN005239,20240828,P004,BU001,REG002,DEP002,Enterprise,Partner Sales,2,40388.44,10294.73,70482.15,36019.36,34462.79,0.489,26534.75,7928.04,60152.44,67568.42,-7415.98
TXN005240,20240821,P003,BU001,REG002,DEP005,Mid-Market,Partner Sales,4,20597.6,7360.9,75029.5,31007.15,44022.35,0.5867,25834.19,18188.16,69630.02,55409.44,14220.58
TXN005241,20240807,P004,BU001,REG001,DEP005,Small Business,Partner Sales,1,37305.51,2683.91,34621.6,16611.99,18009.61,0.5202,10521.37,7488.24,31817.91,29469.39,2348.52
TXN005242,20240814,P001,BU001,REG002,DEP007,Mid-Market,Direct Sales,4,50972.15,12318.1,191570.5,84947.32,106623.18,0.5566,43074.13,63549.05,169625.1,120283.12,49341.98
TXN005243,20240818,P001,BU001,REG002,DEP001,Small Business,Online Sales,2,50342.16,1006.84,99677.48,43021.32,56656.16,0.5684,44391.9,12264.26,87581.88,95670.66,-8088.78
TXN005244,20240809,P003,BU001,REG003,DEP001,Enterprise,Direct Sales,2,19387.66,4374.39,34400.93,16207.34,18193.59,0.5289,14890.31,3303.28,31780.84,31227.94,552.9
TXN005245,20240804,P004,BU001,REG003,DEP001,Mid-Market,Partner Sales,2,43167.96,7842.22,78493.7,32855.33,45638.37,0.5814,35215.14,10423.23,67679.64,71714.31,-4034.67
TXN005246,20240827,P003,BU001,REG002,DEP001,Mid-Market,Partner Sales,2,18661.15,3449.72,33872.58,15781.48,18091.1,0.5341,13497.92,4593.18,34931.94,27584.11,7347.83
TXN005247,20240804,P002,BU001,REG002,DEP006,Small Business,Partner Sales,1,32162.95,1444.17,30718.78,11927.7,18791.08,0.6117,8377.51,10413.57,31970.53,18814.93,13155.6
TXN005248,20240804,P003,BU001,REG003,DEP001,Mid-Market,Online Sales,4,20440.33,2998.06,78763.26,33025.69,45737.57,0.5807,35645.66,10091.91,80543.57,65006.78,15536.79
TXN005249,20240807,P001,BU001,REG001,DEP001,Mid-Market,Partner Sales,2,46475.0,9507.51,83442.49,41752.98,41689.51,0.4996,34177.06,7512.45,70987.71,79685.83,-8698.12
TXN005250,20240801,P004,BU001,REG001,DEP001,Enterprise,Direct Sales,4,37957.41,18594.2,133235.44,69963.82,63271.62,0.4749,52897.35,10374.27,122439.59,110590.83,11848.76
TXN005251,20240807,P001,BU001,REG004,DEP001,Mid-Market,Direct Sales,4,52255.54,20314.23,188707.93,85259.37,103448.56,0.5482,78469.09,24979.47,176878.78,169942.81,6935.97
TXN005252,20240804,P004,BU001,REG003,DEP001,Small Business,Partner Sales,3,38054.46,6996.99,107166.39,48520.23,58646.16,0.5472,44962.43,13683.73,98145.57,86048.94,12096.63
TXN005253,20240821,P002,BU001,REG004,DEP001,Enterprise,Partner Sales,2,27824.4,7652.48,47996.32,24016.54,23979.78,0.4996,19660.85,4318.93,48476.63,45099.71,3376.92
TXN005254,20240828,P004,BU001,REG003,DEP007,Enterprise,Direct Sales,3,40302.1,12550.78,108355.52,50384.64,57970.88,0.535,24569.16,33401.72,106736.46,71987.74,34748.72
TXN005255,20240827,P003,BU001,REG003,DEP001,Enterprise,Partner Sales,2,21595.48,6454.57,36736.39,16763.55,19972.84,0.5437,16366.41,3606.43,32659.72,35786.34,-3126.62
TXN005256,20240818,P004,BU001,REG001,DEP001,Small Business,Online Sales,3,39227.69,1176.83,116506.24,52964.19,63542.05,0.5454,47322.54,16219.51,101049.05,96559.64,4489.41
TXN005257,20240827,P003,BU001,REG002,DEP002,Mid-Market,Online Sales,4,19814.1,4784.38,74472.02,34106.14,40365.88,0.542,27993.41,12372.47,72236.47,67200.23,5036.24
TXN005258,20240813,P003,BU001,REG002,DEP001,Enterprise,Partner Sales,3,20876.61,8000.35,54629.48,23777.51,30851.97,0.5647,22344.51,8507.46,55650.64,46748.06,8902.58
TXN005259,20240820,P003,BU001,REG001,DEP001,Small Business,Partner Sales,2,20316.07,2625.2,38006.94,16979.52,21027.42,0.5533,16893.85,4133.57,37125.84,31962.9,5162.94
TXN005260,20240811,P001,BU001,REG003,DEP003,Enterprise,Partner Sales,4,48161.96,28698.62,163949.22,81598.93,82350.29,0.5023,24668.95,57681.34,147397.67,113729.16,33668.51
TXN005261,20240813,P004,BU001,REG001,DEP001,Small Business,Online Sales,1,40304.81,403.05,39901.76,16488.91,23412.85,0.5868,15942.62,7470.23,38364.69,31136.57,7228.12
TXN005262,20240804,P002,BU001,REG001,DEP005,Mid-Market,Direct Sales,3,29808.95,7082.24,82344.61,38080.05,44264.56,0.5376,28232.91,16031.65,78735.11,67785.4,10949.71
TXN005263,20240809,P002,BU001,REG001,DEP005,Mid-Market,Partner Sales,4,27678.29,9142.04,101571.12,47057.48,54513.64,0.5367,31502.6,23011.04,102322.11,79253.89,23068.22
TXN005264,20240803,P004,BU001,REG003,DEP004,Enterprise,Direct Sales,3,37487.95,12462.32,100001.53,53490.59,46510.94,0.4651,13203.22,33307.72,93517.55,70509.67,23007.88
TXN005265,20240810,P001,BU001,REG002,DEP005,Enterprise,Partner Sales,2,50839.16,12870.38,88807.94,40791.84,48016.1,0.5407,28238.41,19777.69,88294.5,65659.1,22635.4
TXN005266,20240822,P001,BU001,REG001,DEP006,Enterprise,Partner Sales,4,47190.66,25480.36,163282.28,81354.8,81927.48,0.5018,40795.82,41131.66,147270.86,112999.21,34271.65
TXN005267,20240815,P004,BU001,REG002,DEP001,Enterprise,Direct Sales,1,41721.89,4321.02,37400.87,17332.18,20068.69,0.5366,16144.78,3923.91,31969.19,36240.88,-4271.69
TXN005268,20240827,P004,BU001,REG001,DEP001,Mid-Market,Partner Sales,4,39943.32,18077.4,141695.88,73223.18,68472.7,0.4832,56401.69,12071.01,142256.22,124757.52,17498.7
TXN005269,20240820,P004,BU001,REG001,DEP007,Enterprise,Direct Sales,2,37350.0,9662.02,65037.98,34884.14,30153.84,0.4636,18255.29,11898.55,68112.91,54435.1,13677.81
TXN005270,20240831,P001,BU001,REG001,DEP002,Small Business,Online Sales,2,53613.81,2640.25,104587.37,38229.73,66357.64,0.6345,34160.63,32197.01,109532.57,77760.9,31771.67
TXN005271,20240818,P002,BU001,REG003,DEP007,Mid-Market,Partner Sales,2,31624.02,7457.59,55790.45,25782.4,30008.05,0.5379,15267.2,14740.85,55802.57,37609.0,18193.57
TXN005272,20240821,P003,BU001,REG001,DEP001,Enterprise,Direct Sales,4,20444.67,10023.37,71755.31,31571.72,40183.59,0.56,31315.91,8867.68,70576.23,60271.21,10305.02
TXN005273,20240824,P002,BU001,REG001,DEP001,Mid-Market,Partner Sales,2,31178.58,6847.22,55509.94,24267.0,31242.94,0.5628,22807.34,8435.6,51339.72,43153.6,8186.12
TXN005274,20240806,P001,BU001,REG001,DEP007,Enterprise,Direct Sales,2,51321.65,12276.69,90366.61,42280.21,48086.4,0.5321,23434.63,24651.77,93522.39,71255.72,22266.67
TXN005275,20240804,P001,BU001,REG003,DEP007,Enterprise,Partner Sales,3,46103.3,20944.63,117365.27,57659.75,59705.52,0.5087,30101.48,29604.04,111043.0,95494.87,15548.13
TXN005276,20240815,P004,BU001,REG001,DEP001,Enterprise,Partner Sales,1,40772.34,5768.02,35004.32,16663.99,18340.33,0.5239,15174.94,3165.39,34844.53,34418.79,425.74
TXN005277,20240804,P004,BU001,REG002,DEP001,Enterprise,Direct Sales,2,38365.49,9933.02,66797.96,36175.77,30622.19,0.4584,29241.59,1380.6,64352.62,63647.52,705.1
TXN005278,20240830,P003,BU001,REG001,DEP005,Mid-Market,Partner Sales,1,21433.18,1950.45,19482.73,7721.9,11760.83,0.6037,6320.02,5440.81,20055.24,13984.6,6070.64
TXN005279,20240831,P001,BU001,REG003,DEP006,Enterprise,Direct Sales,3,49272.43,18843.27,128974.02,61030.23,67943.79,0.5268,33078.28,34865.51,127411.62,101898.36,25513.26
TXN005280,20240806,P002,BU001,REG001,DEP001,Enterprise,Partner Sales,1,30982.53,4434.89,26547.64,11689.98,14857.66,0.5597,10762.04,4095.62,24194.45,24181.19,13.26
TXN005281,20240810,P002,BU001,REG002,DEP007,Small Business,Online Sales,3,28314.53,849.44,84094.15,35856.79,48237.36,0.5736,22289.5,25947.86,86884.28,52464.87,34419.41
TXN005282,20240807,P001,BU001,REG001,DEP001,Enterprise,Online Sales,2,49784.49,9700.68,89868.3,42110.27,47758.03,0.5314,37669.63,10088.4,79568.27,74658.72,4909.55
TXN005283,20240831,P001,BU001,REG002,DEP002,Enterprise,Direct Sales,1,46834.98,5377.18,41457.8,21493.55,19964.25,0.4816,15752.41,4211.84,37003.37,36563.01,440.36
TXN005284,20240826,P002,BU001,REG001,DEP002,Enterprise,Direct Sales,4,29551.27,14794.58,103410.5,49181.18,54229.32,0.5244,38761.56,15467.76,95326.47,92351.59,2974.88
TXN005285,20240809,P002,BU001,REG001,DEP002,Mid-Market,Online Sales,2,30289.87,3412.48,57167.26,23929.27,33237.99,0.5814,18498.14,14739.85,52796.38,41436.69,11359.69
TXN005286,20240824,P002,BU001,REG002,DEP001,Mid-Market,Online Sales,2,30635.99,3483.23,57788.75,23050.07,34738.68,0.6011,25376.97,9361.71,58636.83,45581.17,13055.66
TXN005287,20240803,P001,BU001,REG004,DEP002,Enterprise,Partner Sales,1,49163.82,7243.99,41919.83,20043.85,21875.98,0.5219,15076.45,6799.53,39298.47,37428.61,1869.86
TXN005288,20240805,P001,BU001,REG003,DEP007,Mid-Market,Online Sales,4,47270.99,8829.18,180254.78,84464.23,95790.55,0.5314,48011.76,47778.79,184692.33,128262.23,56430.1
TXN005289,20240816,P004,BU001,REG004,DEP001,Mid-Market,Direct Sales,4,41021.71,13945.29,150141.55,71288.95,78852.6,0.5252,61407.66,17444.94,137583.92,122436.05,15147.87
TXN005290,20240810,P001,BU001,REG002,DEP007,Enterprise,Direct Sales,1,46095.36,6281.41,39813.95,19926.59,19887.36,0.4995,10806.45,9080.91,36923.22,31553.98,5369.24
TXN005291,20240807,P003,BU001,REG002,DEP001,Enterprise,Direct Sales,2,20987.71,4311.91,37663.51,15553.44,22110.07,0.587,15138.45,6971.62,37760.33,32930.44,4829.89
TXN005292,20240816,P004,BU001,REG003,DEP004,Mid-Market,Direct Sales,1,41121.87,3755.56,37366.31,17351.56,20014.75,0.5356,6256.26,13758.49,33608.15,23970.17,9637.98
TXN005293,20240828,P002,BU001,REG001,DEP007,Mid-Market,Direct Sales,3,31316.35,6120.85,87828.2,38094.2,49734.0,0.5663,21918.94,27815.06,76825.87,65970.83,10855.04
TXN005294,20240817,P002,BU001,REG001,DEP005,Enterprise,Online Sales,1,32273.56,2860.19,29413.37,12277.22,17136.15,0.5826,8820.49,8315.66,25817.06,22676.08,3140.98
TXN005295,20240814,P003,BU001,REG001,DEP002,Mid-Market,Online Sales,2,19446.71,1422.06,37471.36,16326.74,21144.62,0.5643,13697.33,7447.29,33593.36,28490.96,5102.4
TXN005296,20240804,P001,BU001,REG004,DEP001,Enterprise,Partner Sales,3,50261.59,22813.25,127971.52,62512.33,65459.19,0.5115,53326.69,12132.5,124146.54,111883.33,12263.21
TXN005297,20240814,P003,BU001,REG003,DEP001,Enterprise,Direct Sales,4,20424.34,8291.18,73406.18,30938.29,42467.89,0.5785,30006.25,12461.64,62991.1,57236.17,5754.93
TXN005298,20240827,P001,BU001,REG001,DEP006,Small Business,Partner Sales,4,50686.6,13795.99,188950.41,82433.82,106516.59,0.5637,47925.79,58590.8,185683.14,131863.55,53819.59
TXN005299,20240813,P004,BU001,REG003,DEP007,Enterprise,Online Sales,2,40855.6,7032.1,74679.1,32645.02,42034.08,0.5629,18185.02,23849.06,74903.62,52375.59,22528.03
TXN005300,20240827,P003,BU001,REG003,DEP006,Mid-Market,Direct Sales,1,21414.36,1511.9,19902.46,7766.08,12136.38,0.6098,4508.23,7628.15,19892.12,12887.15,7004.97
TXN005301,20240804,P002,BU001,REG002,DEP007,Enterprise,Partner Sales,3,29922.8,14220.97,75547.43,34440.8,41106.63,0.5441,19617.45,21489.18,73768.41,54378.96,19389.45
TXN005302,20240820,P002,BU001,REG001,DEP001,Small Business,Partner Sales,2,31736.23,3280.41,60192.05,24716.46,35475.59,0.5894,24951.04,10524.55,56456.16,45917.7,10538.46
TXN005303,20240820,P001,BU001,REG003,DEP002,Mid-Market,Partner Sales,2,51049.9,9032.58,93067.22,43013.82,50053.4,0.5378,30402.12,19651.28,97388.89,69750.63,27638.26
TXN005304,20240809,P001,BU001,REG001,DEP001,Enterprise,Online Sales,4,52260.28,18240.63,190800.49,77542.72,113257.77,0.5936,77677.69,35580.08,165630.62,154237.23,11393.39
TXN005305,20240805,P004,BU001,REG001,DEP002,Mid-Market,Online Sales,2,38898.76,3274.48,74523.04,34379.96,40143.08,0.5387,26124.14,14018.94,74630.19,57713.22,16916.97
TXN005306,20240822,P001,BU001,REG002,DEP007,Mid-Market,Partner Sales,3,48633.11,15919.42,129979.91,63972.53,66007.38,0.5078,33530.46,32476.92,120408.82,88741.33,31667.49
TXN005307,20240820,P001,BU001,REG001,DEP007,Small Business,Partner Sales,3,53482.03,6611.4,153834.69,63630.2,90204.49,0.5864,38872.8,51331.69,156169.08,110488.63,45680.45
