Budget_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Budget_Category,Budget_Amount,Forecast_Amount,Scenario,Budget_Version
BUD001017,20241101,P009,BU003,REG002,DEP005,OPEX,2306294.35,2501511.73,Base,Original
BUD001018,20241101,P009,BU003,REG002,DEP003,EBITDA,2003790.82,1792499.35,Base,Original
BUD001019,20241101,P009,BU003,REG002,DEP003,Cash Inflow,7137817.63,7005968.04,Base,Original
BUD001020,20241101,P009,BU003,REG002,DEP003,Cash Outflow,5294276.87,5730880.89,Base,Original
BUD001021,20241101,P009,BU003,REG003,DEP001,Revenue,5730882.88,6333858.22,Base,Original
BUD001022,20241101,P009,BU003,REG003,DEP006,COGS,2743820.15,2547936.93,Base,Original
BUD001023,20241101,P009,BU003,REG003,DEP005,OPEX,2008156.79,2145052.46,Base,Original
BUD001024,20241101,P009,BU003,REG003,DEP003,EBITDA,1449590.6,1457841.52,Base,Original
BUD001025,20241101,P009,BU003,REG003,DEP003,Cash Inflow,5637345.37,6010359.66,Base,Original
BUD001026,20241101,P009,BU003,REG003,DEP003,Cash Outflow,4563729.93,4659381.38,Base,Original
BUD001027,20241101,P009,BU003,REG004,DEP001,Revenue,1941824.98,1991601.34,Base,Original
BUD001028,20241101,P009,BU003,REG004,DEP006,COGS,859254.62,790053.25,Base,Original
BUD001029,20241101,P009,BU003,REG004,DEP005,OPEX,582428.63,631493.27,Base,Original
BUD001030,20241101,P009,BU003,REG004,DEP003,EBITDA,532880.15,516962.99,Base,Original
BUD001031,20241101,P009,BU003,REG004,DEP003,Cash Inflow,1854741.0,1813992.72,Base,Original
BUD001032,20241101,P009,BU003,REG004,DEP003,Cash Outflow,1357879.93,1389799.39,Base,Original
BUD001033,20241101,P013,BU004,REG001,DEP001,Revenue,6301328.21,7351043.27,Base,Original
BUD001034,20241101,P013,BU004,REG001,DEP006,COGS,3190552.81,2960606.48,Base,Original
BUD001035,20241101,P013,BU004,REG001,DEP005,OPEX,2392027.52,2492921.46,Base,Original
BUD001036,20241101,P013,BU004,REG001,DEP003,EBITDA,1647520.46,1809673.18,Base,Original
BUD001037,20241101,P013,BU004,REG001,DEP003,Cash Inflow,6007926.85,6795295.11,Base,Original
BUD001038,20241101,P013,BU004,REG001,DEP003,Cash Outflow,5020451.4,5331301.02,Base,Original
BUD001039,20241101,P013,BU004,REG002,DEP001,Revenue,6072624.07,6655844.53,Base,Original
BUD001040,20241101,P013,BU004,REG002,DEP006,COGS,2713013.18,2641854.2,Base,Original
BUD001041,20241101,P013,BU004,REG002,DEP005,OPEX,2060463.1,2263684.25,Base,Original
BUD001042,20241101,P013,BU004,REG002,DEP003,EBITDA,1680070.24,1674781.34,Base,Original
BUD001043,20241101,P013,BU004,REG002,DEP003,Cash Inflow,5897628.8,6421922.54,Base,Original
BUD001044,20241101,P013,BU004,REG002,DEP003,Cash Outflow,4521696.83,4856069.65,Base,Original
BUD001045,20241101,P013,BU004,REG003,DEP001,Revenue,3396779.35,3966535.55,Base,Original
BUD001046,20241101,P013,BU004,REG003,DEP006,COGS,1528635.66,1559381.35,Base,Original
BUD001047,20241101,P013,BU004,REG003,DEP005,OPEX,1140899.98,1233650.98,Base,Original
BUD001048,20241101,P013,BU004,REG003,DEP003,EBITDA,1001569.32,1103735.01,Base,Original
BUD001049,20241101,P013,BU004,REG003,DEP003,Cash Inflow,3220442.78,3679403.41,Base,Original
BUD001050,20241101,P013,BU004,REG003,DEP003,Cash Outflow,2639348.71,2896262.22,Base,Original
BUD001051,20241101,P013,BU004,REG004,DEP001,Revenue,2043776.91,2334802.44,Base,Original
BUD001052,20241101,P013,BU004,REG004,DEP006,COGS,965336.59,996999.53,Base,Original
BUD001053,20241101,P013,BU004,REG004,DEP005,OPEX,707844.43,745723.45,Base,Original
BUD001054,20241101,P013,BU004,REG004,DEP003,EBITDA,545683.76,568093.15,Base,Original
BUD001055,20241101,P013,BU004,REG004,DEP003,Cash Inflow,1890351.8,2164267.13,Base,Original
BUD001056,20241101,P013,BU004,REG004,DEP003,Cash Outflow,1575612.81,1771482.52,Base,Original
BUD001057,20241201,P001,BU001,REG001,DEP001,Revenue,10554440.76,11419870.89,Base,Original
BUD001058,20241201,P001,BU001,REG001,DEP006,COGS,5220839.52,5191126.32,Base,Original
BUD001059,20241201,P001,BU001,REG001,DEP002,OPEX,3444218.93,3695447.52,Base,Original
BUD001060,20241201,P001,BU001,REG001,DEP003,EBITDA,2343657.41,2326559.94,Base,Original
BUD001061,20241201,P001,BU001,REG001,DEP003,Cash Inflow,10216243.88,10745476.26,Base,Original
BUD001062,20241201,P001,BU001,REG001,DEP003,Cash Outflow,8725280.02,8811297.19,Base,Original
BUD001063,20241201,P001,BU001,REG002,DEP001,Revenue,7247208.3,7039751.49,Base,Original
BUD001064,20241201,P001,BU001,REG002,DEP006,COGS,3325066.41,3100701.07,Base,Original
BUD001065,20241201,P001,BU001,REG002,DEP002,OPEX,2122666.96,2264901.87,Base,Original
BUD001066,20241201,P001,BU001,REG002,DEP003,EBITDA,1516527.07,1478447.04,Base,Original
BUD001067,20241201,P001,BU001,REG002,DEP003,Cash Inflow,6831456.41,6521520.54,Base,Original
BUD001068,20241201,P001,BU001,REG002,DEP003,Cash Outflow,5368922.97,5562593.93,Base,Original
BUD001069,20241201,P001,BU001,REG003,DEP001,Revenue,5465830.73,6128160.31,Base,Original
BUD001070,20241201,P001,BU001,REG003,DEP006,COGS,2514912.98,2708387.43,Base,Original
BUD001071,20241201,P001,BU001,REG003,DEP002,OPEX,1860085.37,1901365.06,Base,Original
BUD001072,20241201,P001,BU001,REG003,DEP003,EBITDA,1267507.18,1338716.07,Base,Original
BUD001073,20241201,P001,BU001,REG003,DEP003,Cash Inflow,5080532.79,5677408.15,Base,Original
BUD001074,20241201,P001,BU001,REG003,DEP003,Cash Outflow,4459367.99,4688982.29,Base,Original
BUD001075,20241201,P001,BU001,REG004,DEP001,Revenue,2224353.08,2243835.21,Base,Original
BUD001076,20241201,P001,BU001,REG004,DEP006,COGS,989456.09,1000670.65,Base,Original
BUD001077,20241201,P001,BU001,REG004,DEP002,OPEX,626144.03,658542.23,Base,Original
BUD001078,20241201,P001,BU001,REG004,DEP003,EBITDA,552419.12,546300.87,Base,Original
BUD001079,20241201,P001,BU001,REG004,DEP003,Cash Inflow,2087463.24,2078631.12,Base,Original
BUD001080,20241201,P001,BU001,REG004,DEP003,Cash Outflow,1659105.82,1681024.74,Base,Original
BUD001081,20241201,P005,BU002,REG001,DEP001,Revenue,11415780.2,12267241.81,Base,Original
BUD001082,20241201,P005,BU002,REG001,DEP006,COGS,6017176.76,5639985.48,Base,Original
BUD001083,20241201,P005,BU002,REG001,DEP005,OPEX,3871173.49,4164212.48,Base,Original
BUD001084,20241201,P005,BU002,REG001,DEP003,EBITDA,2681102.12,2727764.92,Base,Original
BUD001085,20241201,P005,BU002,REG001,DEP003,Cash Inflow,11013560.45,12278423.16,Base,Original
BUD001086,20241201,P005,BU002,REG001,DEP003,Cash Outflow,9670494.13,9621686.43,Base,Original
BUD001087,20241201,P005,BU002,REG002,DEP001,Revenue,6599060.79,6544479.11,Base,Original
BUD001088,20241201,P005,BU002,REG002,DEP006,COGS,3093859.57,3047378.19,Base,Original
BUD001089,20241201,P005,BU002,REG002,DEP005,OPEX,2112937.85,2245834.04,Base,Original
BUD001090,20241201,P005,BU002,REG002,DEP003,EBITDA,1443735.91,1388843.04,Base,Original
BUD001091,20241201,P005,BU002,REG002,DEP003,Cash Inflow,6236733.19,6138755.81,Base,Original
BUD001092,20241201,P005,BU002,REG002,DEP003,Cash Outflow,4742707.16,5293687.57,Base,Original
BUD001093,20241201,P005,BU002,REG003,DEP001,Revenue,5064209.94,5522325.75,Base,Original
BUD001094,20241201,P005,BU002,REG003,DEP006,COGS,2653569.97,2600949.77,Base,Original
BUD001095,20241201,P005,BU002,REG003,DEP005,OPEX,1760129.28,1928621.08,Base,Original
BUD001096,20241201,P005,BU002,REG003,DEP003,EBITDA,1151324.31,1189627.12,Base,Original
BUD001097,20241201,P005,BU002,REG003,DEP003,Cash Inflow,5117906.72,5337207.8,Base,Original
BUD001098,20241201,P005,BU002,REG003,DEP003,Cash Outflow,4052531.05,4264226.88,Base,Original
BUD001099,20241201,P005,BU002,REG004,DEP001,Revenue,2449385.14,2534024.14,Base,Original
BUD001100,20241201,P005,BU002,REG004,DEP006,COGS,1104478.63,1110936.67,Base,Original
BUD001101,20241201,P005,BU002,REG004,DEP005,OPEX,812945.0,838828.16,Base,Original
BUD001102,20241201,P005,BU002,REG004,DEP003,EBITDA,523107.83,502664.11,Base,Original
BUD001103,20241201,P005,BU002,REG004,DEP003,Cash Inflow,2238562.47,2344686.4,Base,Original
BUD001104,20241201,P005,BU002,REG004,DEP003,Cash Outflow,1931300.53,2045231.73,Base,Original
BUD001105,20241201,P009,BU003,REG001,DEP001,Revenue,9538955.03,9996127.39,Base,Original
BUD001106,20241201,P009,BU003,REG001,DEP006,COGS,4038326.91,4055426.93,Base,Original
BUD001107,20241201,P009,BU003,REG001,DEP005,OPEX,3066592.95,3305357.89,Base,Original
BUD001108,20241201,P009,BU003,REG001,DEP003,EBITDA,2482273.71,2545619.95,Base,Original
BUD001109,20241201,P009,BU003,REG001,DEP003,Cash Inflow,9355717.21,9326701.37,Base,Original
BUD001110,20241201,P009,BU003,REG001,DEP003,Cash Outflow,6970030.56,7256308.73,Base,Original
BUD001111,20241201,P009,BU003,REG002,DEP001,Revenue,9154746.96,8808963.11,Base,Original
BUD001112,20241201,P009,BU003,REG002,DEP006,COGS,3449969.9,3614554.56,Base,Original
BUD001113,20241201,P009,BU003,REG002,DEP005,OPEX,2573689.12,2762481.33,Base,Original
BUD001114,20241201,P009,BU003,REG002,DEP003,EBITDA,2472905.83,2410154.41,Base,Original
BUD001115,20241201,P009,BU003,REG002,DEP003,Cash Inflow,8424492.67,8427276.99,Base,Original
BUD001116,20241201,P009,BU003,REG002,DEP003,Cash Outflow,5921983.47,6633750.51,Base,Original
BUD001117,20241201,P009,BU003,REG003,DEP001,Revenue,4824277.76,5145839.55,Base,Original
BUD001118,20241201,P009,BU003,REG003,DEP006,COGS,2091284.68,2093743.98,Base,Original
BUD001119,20241201,P009,BU003,REG003,DEP005,OPEX,1434011.8,1545472.76,Base,Original
BUD001120,20241201,P009,BU003,REG003,DEP003,EBITDA,1577917.48,1569776.58,Base,Original
BUD001121,20241201,P009,BU003,REG003,DEP003,Cash Inflow,4813507.57,4903547.96,Base,Original
BUD001122,20241201,P009,BU003,REG003,DEP003,Cash Outflow,3348398.67,3649181.78,Base,Original
BUD001123,20241201,P009,BU003,REG004,DEP001,Revenue,3273666.36,3409086.52,Base,Original
BUD001124,20241201,P009,BU003,REG004,DEP006,COGS,1382110.46,1338081.82,Base,Original
BUD001125,20241201,P009,BU003,REG004,DEP005,OPEX,1084770.76,1215352.3,Base,Original
BUD001126,20241201,P009,BU003,REG004,DEP003,EBITDA,829228.02,791889.65,Base,Original
BUD001127,20241201,P009,BU003,REG004,DEP003,Cash Inflow,3224992.18,3146578.9,Base,Original
BUD001128,20241201,P009,BU003,REG004,DEP003,Cash Outflow,2420258.97,2481207.17,Base,Original
BUD001129,20241201,P013,BU004,REG001,DEP001,Revenue,7155594.58,8394618.5,Base,Original
BUD001130,20241201,P013,BU004,REG001,DEP006,COGS,3185585.76,3379866.49,Base,Original
BUD001131,20241201,P013,BU004,REG001,DEP005,OPEX,2771706.65,2972230.73,Base,Original
BUD001132,20241201,P013,BU004,REG001,DEP003,EBITDA,1809876.45,1933563.19,Base,Original
BUD001133,20241201,P013,BU004,REG001,DEP003,Cash Inflow,7016160.84,8092002.07,Base,Original
BUD001134,20241201,P013,BU004,REG001,DEP003,Cash Outflow,6119930.95,6430689.86,Base,Original
BUD001135,20241201,P013,BU004,REG002,DEP001,Revenue,4138508.89,4487136.74,Base,Original
BUD001136,20241201,P013,BU004,REG002,DEP006,COGS,1979039.03,1870850.28,Base,Original
BUD001137,20241201,P013,BU004,REG002,DEP005,OPEX,1423851.67,1582111.48,Base,Original
BUD001138,20241201,P013,BU004,REG002,DEP003,EBITDA,1102567.75,1138752.09,Base,Original
BUD001139,20241201,P013,BU004,REG002,DEP003,Cash Inflow,4108993.7,4480138.06,Base,Original
BUD001140,20241201,P013,BU004,REG002,DEP003,Cash Outflow,3286783.22,3457914.61,Base,Original
BUD001141,20241201,P013,BU004,REG003,DEP001,Revenue,5574463.3,6220296.98,Base,Original
BUD001142,20241201,P013,BU004,REG003,DEP006,COGS,2621870.92,2576730.98,Base,Original
BUD001143,20241201,P013,BU004,REG003,DEP005,OPEX,2096966.11,2283297.83,Base,Original
BUD001144,20241201,P013,BU004,REG003,DEP003,EBITDA,1446101.09,1556788.49,Base,Original
BUD001145,20241201,P013,BU004,REG003,DEP003,Cash Inflow,5374973.39,6187884.31,Base,Original
BUD001146,20241201,P013,BU004,REG003,DEP003,Cash Outflow,4618950.29,4786670.94,Base,Original
BUD001147,20241201,P013,BU004,REG004,DEP001,Revenue,1136499.63,1244651.21,Base,Original
BUD001148,20241201,P013,BU004,REG004,DEP006,COGS,571365.32,527339.12,Base,Original
BUD001149,20241201,P013,BU004,REG004,DEP005,OPEX,367595.39,388769.64,Base,Original
BUD001150,20241201,P013,BU004,REG004,DEP003,EBITDA,330005.77,342542.58,Base,Original
BUD001151,20241201,P013,BU004,REG004,DEP003,Cash Inflow,1111636.23,1230789.26,Base,Original
BUD001152,20241201,P013,BU004,REG004,DEP003,Cash Outflow,846757.31,947038.52,Base,Original
BUD001153,20250101,P001,BU001,REG001,DEP001,Revenue,7643539.31,7954339.01,Base,Original
BUD001154,20250101,P001,BU001,REG001,DEP006,COGS,3485330.94,3760261.5,Base,Original
BUD001155,20250101,P001,BU001,REG001,DEP002,OPEX,2573615.44,2744748.92,Base,Original
BUD001156,20250101,P001,BU001,REG001,DEP003,EBITDA,1675554.2,1720367.35,Base,Original
BUD001157,20250101,P001,BU001,REG001,DEP003,Cash Inflow,7280566.79,7769946.0,Base,Original
BUD001158,20250101,P001,BU001,REG001,DEP003,Cash Outflow,6103907.81,6490888.56,Base,Original
BUD001159,20250101,P001,BU001,REG002,DEP001,Revenue,4893941.26,4861797.5,Base,Original
BUD001160,20250101,P001,BU001,REG002,DEP006,COGS,2038843.51,2177250.25,Base,Original
BUD001161,20250101,P001,BU001,REG002,DEP002,OPEX,1415002.02,1451019.89,Base,Original
BUD001162,20250101,P001,BU001,REG002,DEP003,EBITDA,1216866.8,1148213.43,Base,Original
BUD001163,20250101,P001,BU001,REG002,DEP003,Cash Inflow,4841357.09,4450927.18,Base,Original
BUD001164,20250101,P001,BU001,REG002,DEP003,Cash Outflow,3565677.29,3579702.91,Base,Original
BUD001165,20250101,P001,BU001,REG003,DEP001,Revenue,3918532.57,4393236.76,Base,Original
BUD001166,20250101,P001,BU001,REG003,DEP006,COGS,2099805.26,1993280.61,Base,Original
BUD001167,20250101,P001,BU001,REG003,DEP002,OPEX,1358059.06,1476069.99,Base,Original
BUD001168,20250101,P001,BU001,REG003,DEP003,EBITDA,923319.12,905847.76,Base,Original
BUD001169,20250101,P001,BU001,REG003,DEP003,Cash Inflow,3694571.15,4230037.64,Base,Original
BUD001170,20250101,P001,BU001,REG003,DEP003,Cash Outflow,3278731.24,3429444.45,Base,Original
BUD001171,20250101,P001,BU001,REG004,DEP001,Revenue,1530935.99,1563072.28,Base,Original
BUD001172,20250101,P001,BU001,REG004,DEP006,COGS,757135.45,698465.63,Base,Original
BUD001173,20250101,P001,BU001,REG004,DEP002,OPEX,470371.72,505041.61,Base,Original
BUD001174,20250101,P001,BU001,REG004,DEP003,EBITDA,368093.5,351176.57,Base,Original
BUD001175,20250101,P001,BU001,REG004,DEP003,Cash Inflow,1485227.73,1481246.17,Base,Original
BUD001176,20250101,P001,BU001,REG004,DEP003,Cash Outflow,1148125.21,1239582.14,Base,Original
BUD001177,20250101,P005,BU002,REG001,DEP001,Revenue,9144791.53,10069316.26,Base,Original
BUD001178,20250101,P005,BU002,REG001,DEP006,COGS,4854135.76,4561044.3,Base,Original
BUD001179,20250101,P005,BU002,REG001,DEP005,OPEX,3416477.17,3526942.42,Base,Original
BUD001180,20250101,P005,BU002,REG001,DEP003,EBITDA,1811348.57,1851150.66,Base,Original
BUD001181,20250101,P005,BU002,REG001,DEP003,Cash Inflow,9361307.9,9647947.1,Base,Original
BUD001182,20250101,P005,BU002,REG001,DEP003,Cash Outflow,7546575.37,8066538.4,Base,Original
BUD001183,20250101,P005,BU002,REG002,DEP001,Revenue,6017328.18,5866840.74,Base,Original
BUD001184,20250101,P005,BU002,REG002,DEP006,COGS,2759707.12,2741685.51,Base,Original
BUD001185,20250101,P005,BU002,REG002,DEP005,OPEX,1950273.09,2093269.44,Base,Original
BUD001186,20250101,P005,BU002,REG002,DEP003,EBITDA,1214655.99,1161206.88,Base,Original
BUD001187,20250101,P005,BU002,REG002,DEP003,Cash Inflow,5381432.42,5733095.73,Base,Original
BUD001188,20250101,P005,BU002,REG002,DEP003,Cash Outflow,4409635.25,4640893.56,Base,Original
BUD001189,20250101,P005,BU002,REG003,DEP001,Revenue,4221583.72,4571895.48,Base,Original
BUD001190,20250101,P005,BU002,REG003,DEP006,COGS,2232124.47,2082258.52,Base,Original
BUD001191,20250101,P005,BU002,REG003,DEP005,OPEX,1433325.96,1560381.44,Base,Original
BUD001192,20250101,P005,BU002,REG003,DEP003,EBITDA,986791.03,1048413.08,Base,Original
BUD001193,20250101,P005,BU002,REG003,DEP003,Cash Inflow,3947802.71,4537035.11,Base,Original
BUD001194,20250101,P005,BU002,REG003,DEP003,Cash Outflow,3530729.06,3677480.38,Base,Original
BUD001195,20250101,P005,BU002,REG004,DEP001,Revenue,2096234.7,2240976.64,Base,Original
BUD001196,20250101,P005,BU002,REG004,DEP006,COGS,921842.85,987312.5,Base,Original
BUD001197,20250101,P005,BU002,REG004,DEP005,OPEX,653085.95,694097.09,Base,Original
BUD001198,20250101,P005,BU002,REG004,DEP003,EBITDA,530352.05,524668.11,Base,Original
BUD001199,20250101,P005,BU002,REG004,DEP003,Cash Inflow,1912232.61,2017865.32,Base,Original
BUD001200,20250101,P005,BU002,REG004,DEP003,Cash Outflow,1591898.42,1648785.93,Base,Original
BUD001201,20250101,P009,BU003,REG001,DEP001,Revenue,10073590.66,10289985.27,Base,Original
BUD001202,20250101,P009,BU003,REG001,DEP006,COGS,4367554.72,4242943.45,Base,Original
BUD001203,20250101,P009,BU003,REG001,DEP005,OPEX,3325715.68,3552516.14,Base,Original
BUD001204,20250101,P009,BU003,REG001,DEP003,EBITDA,2695692.53,2596882.13,Base,Original
BUD001205,20250101,P009,BU003,REG001,DEP003,Cash Inflow,9622440.09,10253826.84,Base,Original
BUD001206,20250101,P009,BU003,REG001,DEP003,Cash Outflow,7131334.03,7877494.6,Base,Original
BUD001207,20250101,P009,BU003,REG002,DEP001,Revenue,6462694.87,6338680.89,Base,Original
BUD001208,20250101,P009,BU003,REG002,DEP006,COGS,2369716.67,2476784.81,Base,Original
BUD001209,20250101,P009,BU003,REG002,DEP005,OPEX,1995501.75,2083460.85,Base,Original
BUD001210,20250101,P009,BU003,REG002,DEP003,EBITDA,1684411.09,1602642.22,Base,Original
BUD001211,20250101,P009,BU003,REG002,DEP003,Cash Inflow,5689360.31,5742889.77,Base,Original
BUD001212,20250101,P009,BU003,REG002,DEP003,Cash Outflow,4516219.09,4694750.75,Base,Original
BUD001213,20250101,P009,BU003,REG003,DEP001,Revenue,4074167.98,4352311.48,Base,Original
BUD001214,20250101,P009,BU003,REG003,DEP006,COGS,1757591.46,1789566.54,Base,Original
BUD001215,20250101,P009,BU003,REG003,DEP005,OPEX,1328309.42,1391545.1,Base,Original
BUD001216,20250101,P009,BU003,REG003,DEP003,EBITDA,1231351.46,1236016.19,Base,Original
BUD001217,20250101,P009,BU003,REG003,DEP003,Cash Inflow,4073103.69,4445096.48,Base,Original
BUD001218,20250101,P009,BU003,REG003,DEP003,Cash Outflow,3030769.83,3104002.05,Base,Original
BUD001219,20250101,P009,BU003,REG004,DEP001,Revenue,1965552.71,1980192.88,Base,Original
BUD001220,20250101,P009,BU003,REG004,DEP006,COGS,788903.11,802281.32,Base,Original
BUD001221,20250101,P009,BU003,REG004,DEP005,OPEX,685369.67,738977.56,Base,Original
BUD001222,20250101,P009,BU003,REG004,DEP003,EBITDA,441388.39,423124.79,Base,Original
BUD001223,20250101,P009,BU003,REG004,DEP003,Cash Inflow,1704058.97,1841153.66,Base,Original
BUD001224,20250101,P009,BU003,REG004,DEP003,Cash Outflow,1454191.89,1578923.36,Base,Original
BUD001225,20250101,P013,BU004,REG001,DEP001,Revenue,5841858.51,6531544.13,Base,Original
BUD001226,20250101,P013,BU004,REG001,DEP006,COGS,2762626.39,2711232.2,Base,Original
BUD001227,20250101,P013,BU004,REG001,DEP005,OPEX,2173112.52,2258243.97,Base,Original
BUD001228,20250101,P013,BU004,REG001,DEP003,EBITDA,1567856.7,1635706.92,Base,Original
BUD001229,20250101,P013,BU004,REG001,DEP003,Cash Inflow,5512939.54,6498060.31,Base,Original
BUD001230,20250101,P013,BU004,REG001,DEP003,Cash Outflow,4582766.99,5134689.73,Base,Original
BUD001231,20250101,P013,BU004,REG002,DEP001,Revenue,3752676.34,4078322.84,Base,Original
BUD001232,20250101,P013,BU004,REG002,DEP006,COGS,1698256.91,1647108.61,Base,Original
BUD001233,20250101,P013,BU004,REG002,DEP005,OPEX,1296622.36,1384687.33,Base,Original
BUD001234,20250101,P013,BU004,REG002,DEP003,EBITDA,988994.22,994575.08,Base,Original
BUD001235,20250101,P013,BU004,REG002,DEP003,Cash Inflow,3734639.59,3860588.99,Base,Original
BUD001236,20250101,P013,BU004,REG002,DEP003,Cash Outflow,2826250.61,3165948.01,Base,Original
BUD001237,20250101,P013,BU004,REG003,DEP001,Revenue,4148352.46,4808267.71,Base,Original
BUD001238,20250101,P013,BU004,REG003,DEP006,COGS,1871682.93,1942852.18,Base,Original
BUD001239,20250101,P013,BU004,REG003,DEP005,OPEX,1449218.12,1598205.42,Base,Original
BUD001240,20250101,P013,BU004,REG003,DEP003,EBITDA,1194690.36,1316521.5,Base,Original
BUD001241,20250101,P013,BU004,REG003,DEP003,Cash Inflow,3900805.38,4481030.14,Base,Original
BUD001242,20250101,P013,BU004,REG003,DEP003,Cash Outflow,3203305.23,3388817.84,Base,Original
BUD001243,20250101,P013,BU004,REG004,DEP001,Revenue,1574020.68,1790778.43,Base,Original
BUD001244,20250101,P013,BU004,REG004,DEP006,COGS,701331.94,751225.34,Base,Original
BUD001245,20250101,P013,BU004,REG004,DEP005,OPEX,607531.79,653575.04,Base,Original
BUD001246,20250101,P013,BU004,REG004,DEP003,EBITDA,397473.54,416226.74,Base,Original
BUD001247,20250101,P013,BU004,REG004,DEP003,Cash Inflow,1522270.1,1748474.4,Base,Original
BUD001248,20250101,P013,BU004,REG004,DEP003,Cash Outflow,1313860.32,1404964.83,Base,Original
BUD001249,20250201,P001,BU001,REG001,DEP001,Revenue,7395984.14,7798678.28,Base,Original
